organisation_id,subsidiary_id,organisation_size,submission_period,packaging_activity,packaging_type,packaging_class,packaging_material,packaging_material_subtype,from_country,to_country,packaging_material_weight,packaging_material_units,transitional_packaging_units,ram_rag_rating
108161,,L,2025-H1,IM,HH,P1,PC,,,,36521166,,,
108161,,L,2025-H1,IM,HH,P1,PL,Flexible,,,30474284,,,
108161,,L,2025-H1,IM,NH,P1,PC,,,,24684997,,,
108161,,L,2025-H1,IM,NH,P1,PL,,,,9747361,,,
101931,109234,L,2025-H1,PF,NH,P2,PC,,,,20593168,,,
101931,109235,L,2025-H1,PF,NH,P2,PC,,,,16066679,,,
101931,109235,L,2025-H1,PF,NH,P4,PL,,,,6313782,,,
101931,109235,L,2025-H1,PF,NH,P4,ST,,,,10972077,,,
101931,109235,L,2025-H1,PF,NH,P4,WD,,,,9818621,,,
101931,109235,L,2025-H1,PF,RU,P5,ST,,,,15792638,,,
101931,109235,L,2025-H1,PF,RU,P5,WD,,,,15045350,,,
104479,110082,L,2025-H1,IM,NH,P1,PL,,,,27217643,,,
104479,110082,L,2025-H1,IM,NH,P2,PC,,,,47428128,,,
104479,110082,L,2025-H1,IM,NH,P4,ST,,,,48172662,,,
104479,110082,L,2025-H1,IM,NH,P4,WD,,,,35838396,,,
104479,110082,L,2025-H1,IM,RU,P5,WD,,,,8925723,,,
104479,110082,L,2025-H1,PF,NH,P1,PC,,,,13647594,,,
104479,110082,L,2025-H1,PF,NH,P1,PL,,,,12152926,,,
104479,110082,L,2025-H1,PF,NH,P2,PC,,,,27810068,,,
104479,110082,L,2025-H1,PF,NH,P2,PL,,,,49599850,,,
104479,110082,L,2025-H1,PF,NH,P4,PL,,,,23924748,,,
104479,110082,L,2025-H1,PF,NH,P4,WD,,,,19062132,,,
104479,110082,L,2025-H1,PF,RU,P5,WD,,,,16939537,,,
104479,110082,L,2025-H1,SO,NH,P1,PC,,,,21884147,,,
104479,110082,L,2025-H1,SO,NH,P1,PL,,,,39789467,,,
104479,110082,L,2025-H1,SO,NH,P2,PC,,,,10629912,,,
104479,110083,L,2025-H1,IM,NH,P4,PC,,,,3404932,,,
104479,110083,L,2025-H1,IM,NH,P4,PL,,,,31510698,,,
104479,110083,L,2025-H1,IM,NH,P4,WD,,,,15726375,,,
104479,110083,L,2025-H1,IM,RU,P5,WD,,,,8471180,,,
104479,110083,L,2025-H1,PF,NH,P1,PC,,,,18808293,,,
104479,110083,L,2025-H1,PF,NH,P1,PL,,,,31699907,,,
104479,110083,L,2025-H1,PF,NH,P1,WD,,,,43624916,,,
104479,110083,L,2025-H1,PF,NH,P2,PC,,,,17016683,,,
104479,110083,L,2025-H1,PF,NH,P2,PL,,,,20094108,,,
104479,110083,L,2025-H1,PF,NH,P2,WD,,,,4289657,,,
104479,110083,L,2025-H1,PF,NH,P4,WD,,,,22273261,,,
104479,110083,L,2025-H1,PF,RU,P5,WD,,,,318570,,,
104479,110086,L,2025-H1,IM,NH,P1,PC,,,,49059576,,,
104479,110086,L,2025-H1,IM,NH,P4,WD,,,,20450648,,,
104479,110086,L,2025-H1,IM,RU,P5,WD,,,,6044150,,,
104479,110086,L,2025-H1,PF,NH,P1,PC,,,,13149003,,,
104479,110086,L,2025-H1,PF,NH,P1,PL,,,,23780908,,,
104479,110086,L,2025-H1,PF,NH,P4,WD,,,,20489519,,,
104479,110086,L,2025-H1,PF,RU,P5,WD,,,,12850104,,,
104479,110086,L,2025-H1,SO,NH,P1,PC,,,,24580892,,,
104479,110086,L,2025-H1,SO,NH,P1,PL,,,,43988053,,,
106842,110683,L,2025-H1,SO,HH,P1,AL,,,,9799988,,,R
106842,110683,L,2025-H1,SO,HH,P1,PL,Flexible,,,30195651,,,R
106842,110683,L,2025-H1,SO,NH,P2,PC,,,,24720265,,,
104925,110143,L,2025-H1,IM,RU,P5,WD,,,,45304998,,,
104925,110143,L,2025-H1,PF,NH,P1,PL,,,,15708785,,,
104925,110143,L,2025-H1,PF,NH,P2,PC,,,,28396333,,,
104925,110143,L,2025-H1,PF,NH,P2,PL,,,,32956665,,,
104925,110143,L,2025-H1,PF,NH,P4,PL,,,,30286632,,,
104925,110143,L,2025-H1,IM,NH,P4,PC,,,,16402291,,,
104925,110143,L,2025-H1,IM,NH,P4,PL,,,,8019963,,,
104925,110143,L,2025-H1,IM,NH,P4,WD,,,,29536488,,,
108468,114543,L,2025-H1,,OW,O2,PC,,EN,,48414561,,,
108468,114543,L,2025-H1,PF,PB,B1,PC,,,,32370811,,,G
108468,114531,L,2025-H1,PF,PB,B1,PC,,,,46439389,,,G
104588,110102,L,2025-H1,IM,RU,P5,WD,,,,12115688,,,
104588,110102,L,2025-H1,SO,HH,P1,PL,Flexible,,,22029718,,,R
104588,110102,L,2025-H1,SO,HH,P3,PC,,,,29027921,,,G
104598,110105,L,2025-H1,IM,NH,P1,PC,,,,32627219,,,
104598,110105,L,2025-H1,IM,NH,P1,ST,,,,39731836,,,
104598,110105,L,2025-H1,IM,NH,P1,WD,,,,24181467,,,
104598,110105,L,2025-H1,IM,NH,P2,PL,,,,4616197,,,
104598,110105,L,2025-H1,IM,NH,P4,ST,,,,14054861,,,
104598,110105,L,2025-H1,IM,NH,P4,WD,,,,41144756,,,
104598,110105,L,2025-H1,IM,RU,P1,ST,,,,38485644,,,
104598,110105,L,2025-H1,IM,RU,P1,WD,,,,18043735,,,
104598,110105,L,2025-H1,IM,RU,P5,ST,,,,30538123,,,
104598,110105,L,2025-H1,IM,RU,P5,WD,,,,44284186,,,
106842,110686,L,2025-H1,IM,NH,P1,PC,,,,6187642,,,
106842,110686,L,2025-H1,IM,NH,P4,WD,,,,9680309,,,
106842,110686,L,2025-H1,IM,RU,P5,WD,,,,38069853,,,
106842,110686,L,2025-H1,PF,NH,P1,PC,,,,9765367,,,
106842,110686,L,2025-H1,PF,NH,P4,PL,,,,7805913,,,
106842,110686,L,2025-H1,PF,NH,P4,WD,,,,758225,,,
106842,110686,L,2025-H1,PF,RU,P5,WD,,,,32817177,,,
107348,110932,L,2025-H1,PF,NH,P4,PL,,,,18916152,,,
107348,110932,L,2025-H1,SO,NH,P1,PC,,,,12926639,,,
107348,110932,L,2025-H1,SO,NH,P1,PL,,,,39240199,,,
107794,111044,L,2025-H1,PF,HH,P3,PC,,,,48788787,,,G
107794,111044,L,2025-H1,PF,NH,P2,PC,,,,25056286,,,
107794,111044,L,2025-H1,PF,NH,P4,PL,,,,28147602,,,
107794,111044,L,2025-H1,SO,NH,P2,PC,,,,5374738,,,
107794,111044,L,2025-H1,,OW,O2,PC,,EN,,7580893,,,
107794,111044,L,2025-H1,,OW,O2,PL,,EN,,9664394,,,
105399,112488,L,2025-H1,PF,NH,P2,OT,Biodegradable plastics,,,13421848,,,
105399,112488,L,2025-H1,PF,NH,P2,PC,,,,36949058,,,
105399,112488,L,2025-H1,PF,NH,P2,PL,,,,45614608,,,
105399,112488,L,2025-H1,SO,NH,P2,PC,,,,17719837,,,
105399,112488,L,2025-H1,SO,NH,P4,PC,,,,12714011,,,
105399,110306,L,2025-H1,PF,NH,P2,AL,,,,26849746,,,
105399,110306,L,2025-H1,PF,NH,P2,PL,,,,11022317,,,
105399,110306,L,2025-H1,PF,NH,P4,WD,,,,15442362,,,
105399,110306,L,2025-H1,PF,RU,P5,WD,,,,44184845,,,
105399,110306,L,2025-H1,SO,NH,P1,WD,,,,16235886,,,
105399,110306,L,2025-H1,SO,NH,P2,PC,,,,33272919,,,
105399,110306,L,2025-H1,SO,RU,P1,WD,,,,31462243,,,
108405,,L,2025-H1,IM,NH,P2,PC,,,,44449489,,,
108405,,L,2025-H1,IM,NH,P4,PC,,,,27057571,,,
108405,,L,2025-H1,IM,NH,P4,PL,,,,14817468,,,
108405,,L,2025-H1,SO,HH,P1,PC,,,,30169231,,,G
108405,,L,2025-H1,SO,HH,P1,PL,Flexible,,,9851367,,,R
111188,,L,2025-H1,PF,NH,P4,PL,,,,1350047,,,
111188,,L,2025-H1,SE,NH,P1,PC,,,,9035573,,,
111188,,L,2025-H1,SE,NH,P1,PL,,,,48443534,,,
111188,,L,2025-H1,SE,NH,P1,WD,,,,41710908,,,
111188,,L,2025-H1,,OW,O2,PC,,EN,,11672765,,,
111188,,L,2025-H1,,OW,O2,PL,,EN,,35098456,,,
111407,,L,2025-H1,IM,NH,P4,OT,Nylon,,,5412821,,,
111407,,L,2025-H1,IM,NH,P4,OT,Rubber,,,48283972,,,
111407,,L,2025-H1,IM,NH,P4,PL,,,,6343668,,,
111407,,L,2025-H1,IM,NH,P4,ST,,,,39639943,,,
111407,,L,2025-H1,IM,NH,P4,WD,,,,43581480,,,
111407,,L,2025-H1,IM,RU,P5,WD,,,,42689558,,,
111407,,L,2025-H1,PF,NH,P4,PL,,,,38354774,,,
111407,,L,2025-H1,PF,NH,P4,ST,,,,14735177,,,
111407,,L,2025-H1,PF,NH,P4,WD,,,,44043101,,,
111407,,L,2025-H1,PF,RU,P5,WD,,,,14698709,,,
111407,,L,2025-H1,,OW,O2,ST,,EN,,11233000,,,
111407,,L,2025-H1,,OW,O2,PL,,EN,,3605793,,,
111407,,L,2025-H1,,OW,O2,WD,,EN,,35200251,,,
111845,,L,2025-H1,SO,HH,P1,AL,,,,46006983,,,G
111845,,L,2025-H1,SO,HH,P1,GL,,,,33690404,,,G
111845,,L,2025-H1,SO,HH,P1,PC,,,,17059168,,,G
111845,,L,2025-H1,SO,HH,P1,PL,Rigid,,,11716163,,,G
111845,,L,2025-H1,SO,HH,P1,ST,,,,8868918,,,G
111845,,L,2025-H1,SO,NH,P1,PL,,,,24478228,,,
111845,,L,2025-H1,SO,NH,P2,PC,,,,44845363,,,
111845,,L,2025-H1,SO,NH,P2,PL,,,,19299627,,,
115896,,L,2025-H1,SO,HH,P1,OT,Cotton,,,45077346,,,
115896,,L,2025-H1,SO,HH,P1,PC,,,,40817680,,,
115896,,L,2025-H1,SO,HH,P1,PL,Rigid,,,41422109,,,
115896,,L,2025-H1,SO,HH,P3,PC,,,,13224636,,,
115896,,L,2025-H1,SO,NH,P1,PC,,,,49063747,,,
115896,,L,2025-H1,SO,NH,P1,PL,,,,43268046,,,
115896,,L,2025-H1,SO,NH,P4,PC,,,,20740479,,,
111357,,L,2025-H1,,OW,O2,PC,,EN,,42553763,,,
111357,,L,2025-H1,IM,NH,P2,PC,,,,6581324,,,
111357,,L,2025-H1,IM,NH,P2,PL,,,,47132788,,,
111357,,L,2025-H1,IM,NH,P2,WD,,,,13073332,,,
111357,,L,2025-H1,IM,NH,P4,PC,,,,47126769,,,
111357,,L,2025-H1,IM,NH,P4,PL,,,,36618095,,,
111357,,L,2025-H1,IM,NH,P4,WD,,,,3863994,,,
111357,,L,2025-H1,IM,RU,P5,PL,,,,12008166,,,
111357,,L,2025-H1,IM,RU,P5,WD,,,,43842464,,,
111357,,L,2025-H1,PF,HH,P1,OT,Rubber,,,27576579,,,
111357,,L,2025-H1,PF,HH,P1,PL,Flexible,,,44004885,,,
111357,,L,2025-H1,PF,NH,P1,PL,,,,5195179,,,
111357,,L,2025-H1,PF,NH,P2,PC,,,,25927214,,,
111357,,L,2025-H1,PF,NH,P2,PL,,,,48454134,,,
111357,,L,2025-H1,PF,NH,P4,PL,,,,43719251,,,
111357,,L,2025-H1,PF,NH,P4,ST,,,,30210825,,,
111357,,L,2025-H1,SO,HH,P1,PC,,,,12275188,,,
111357,,L,2025-H1,SO,NH,P2,PC,,,,13912561,,,
107363,,L,2025-H1,IM,NH,P4,PC,,,,48062478,,,
107363,,L,2025-H1,IM,NH,P4,PL,,,,42033256,,,
107363,,L,2025-H1,IM,NH,P4,WD,,,,24729443,,,
107363,,L,2025-H1,IM,RU,P5,WD,,,,25996265,,,
107363,,L,2025-H1,PF,NH,P4,PC,,,,33722831,,,
107363,,L,2025-H1,PF,NH,P4,PL,,,,48052220,,,
107363,,L,2025-H1,SO,HDC,,GL,,,,23962876,22663,,
107363,,L,2025-H1,SO,HH,P1,AL,,,,46622936,,,
107363,,L,2025-H1,SO,HH,P1,OT,Cork,,,40561935,,,
107363,,L,2025-H1,SO,HH,P1,PC,,,,5608348,,,
107363,,L,2025-H1,SO,HH,P3,PC,,,,27472653,,,
107363,,L,2025-H1,SO,NH,P2,PC,,,,20419373,,,
108675,,L,2025-H1,SO,HDC,,AL,,,,36709052,214404,,
108675,,L,2025-H1,SO,HDC,,PL,,,,41259709,6795732,,
108675,,L,2025-H1,SO,HH,P1,AL,,,,6933532,,,
108675,,L,2025-H1,SO,HH,P1,PC,,,,46938993,,,
108675,,L,2025-H1,SO,HH,P1,PL,Flexible,,,16045964,,,
108675,,L,2025-H1,SO,HH,P3,PC,,,,10445296,,,
108675,,L,2025-H1,SO,NH,P2,PC,,,,15134728,,,
108675,,L,2025-H1,SO,NH,P2,PL,,,,9168865,,,
104039,114332,L,2025-H1,PF,NH,P1,PC,,,,42932939,,,
104039,114332,L,2025-H1,PF,NH,P1,PL,,,,29859678,,,
104039,114332,L,2025-H1,PF,NH,P4,PC,,,,39817836,,,
104039,114332,L,2025-H1,PF,NH,P4,PL,,,,48414929,,,
104039,114331,L,2025-H1,IM,NH,P4,PC,,,,654261,,,
104039,114331,L,2025-H1,IM,NH,P4,PL,,,,47112855,,,
104039,114331,L,2025-H1,IM,NH,P4,ST,,,,7274309,,,
104039,114331,L,2025-H1,PF,NH,P1,PC,,,,30082987,,,
104039,114331,L,2025-H1,PF,NH,P1,PL,,,,758888,,,
104039,114331,L,2025-H1,PF,NH,P4,PC,,,,32042018,,,
104039,114331,L,2025-H1,PF,NH,P4,PL,,,,6289534,,,
104039,114331,L,2025-H1,PF,NH,P4,ST,,,,6114100,,,
104039,114331,L,2025-H1,PF,NH,P4,WD,,,,42870500,,,
104674,,L,2025-H1,PF,PB,B1,FC,,,,20188291,,,
104674,,L,2025-H1,PF,PB,B1,PC,,,,24697207,,,
104674,,L,2025-H1,PF,PB,B1,PL,Rigid,,,5039649,,,
104674,,L,2025-H1,SO,PB,B1,FC,,,,35449395,,,
104674,,L,2025-H1,SO,PB,B1,PL,Rigid,,,45802829,,,
105196,114388,L,2025-H1,IM,NH,P4,PL,,,,38954748,,,
105196,114388,L,2025-H1,IM,RU,P5,PL,,,,22386602,,,
105196,114388,L,2025-H1,SO,HH,P1,PC,,,,3692534,,,
105196,114388,L,2025-H1,SO,HH,P1,PL,Flexible,,,38471447,,,
105196,114388,L,2025-H1,SO,HH,P1,PL,Rigid,,,14777116,,,
105196,114388,L,2025-H1,SO,HH,P3,PC,,,,23368820,,,
105196,112648,L,2025-H1,IM,NH,P4,PL,,,,49189919,,,
105196,112648,L,2025-H1,IM,NH,P4,WD,,,,11679307,,,
105196,112648,L,2025-H1,IM,RU,P5,PL,,,,5658424,,,
105196,112648,L,2025-H1,IM,RU,P5,WD,,,,35389292,,,
105196,112648,L,2025-H1,SO,HH,P1,PC,,,,35220552,,,
105196,112648,L,2025-H1,SO,HH,P1,PL,Flexible,,,26183518,,,
105196,112648,L,2025-H1,SO,HH,P1,PL,Rigid,,,41055912,,,
105196,112648,L,2025-H1,SO,HH,P3,PC,,,,4786699,,,
108101,111104,L,2025-H1,IM,NH,P1,PL,,,,12217427,,,
108101,111104,L,2025-H1,IM,NH,P1,ST,,,,41729482,,,
108101,111104,L,2025-H1,IM,NH,P2,PC,,,,48658353,,,
108101,111104,L,2025-H1,IM,NH,P4,PC,,,,44551287,,,
108101,111104,L,2025-H1,IM,NH,P4,PL,,,,23437726,,,
108101,111104,L,2025-H1,IM,NH,P4,WD,,,,22504861,,,
108101,111104,L,2025-H1,IM,RU,P1,PL,,,,8986657,,,
108101,111104,L,2025-H1,IM,RU,P1,ST,,,,41508416,,,
108101,111104,L,2025-H1,IM,RU,P5,PL,,,,31708065,,,
108101,111104,L,2025-H1,IM,RU,P5,WD,,,,49064486,,,
108101,111104,L,2025-H1,SO,NH,P1,PL,,,,33513908,,,
108101,111104,L,2025-H1,SO,NH,P1,ST,,,,12873037,,,
108101,111104,L,2025-H1,SO,RU,P1,PL,,,,49648217,,,
108101,111104,L,2025-H1,SO,RU,P1,ST,,,,24334844,,,
105569,114389,L,2025-H1,SO,HH,P1,PL,Flexible,,,11722512,,,R
105569,114389,L,2025-H1,SO,HH,P1,PL,Rigid,,,25779695,,,R
105569,114389,L,2025-H1,SO,HH,P3,PC,,,,8151756,,,G
105569,114389,L,2025-H1,SO,NH,P2,PC,,,,46654829,,,
111503,,L,2025-H1,SO,NH,P1,PC,,,,47178410,,,
111503,,L,2025-H1,SO,NH,P1,PL,,,,48930348,,,
111503,,L,2025-H1,,OW,O2,PC,,EN,,679912,,,
111503,,L,2025-H1,,OW,O2,PL,,EN,,29078061,,,
107096,,L,2025-H1,PF,HH,P3,PL,Flexible,,,24161329,,,
107096,,L,2025-H1,PF,NH,P4,PL,,,,36546820,,,
107096,,L,2025-H1,SO,HH,P1,PC,,,,35087036,,,
107096,,L,2025-H1,SO,HH,P1,PL,Flexible,,,36702788,,,
107096,,L,2025-H1,SO,NH,P2,PC,,,,28404741,,,
107096,,L,2025-H1,SO,NH,P4,PC,,,,20943015,,,
111396,,L,2025-H1,IM,HH,P3,PC,,,,3361592,,,G
111396,,L,2025-H1,IM,NH,P2,PC,,,,46088849,,,
111396,,L,2025-H1,IM,NH,P4,PC,,,,16941684,,,
111396,,L,2025-H1,IM,NH,P4,PL,,,,9961261,,,
111396,,L,2025-H1,IM,NH,P4,WD,,,,42553773,,,
111396,,L,2025-H1,IM,RU,P5,WD,,,,18862226,,,
111396,,L,2025-H1,PF,HH,P3,PC,,,,3847715,,,G
111396,,L,2025-H1,PF,NH,P2,PC,,,,4077090,,,
111396,,L,2025-H1,PF,NH,P2,PL,,,,8498194,,,
111396,,L,2025-H1,SE,HH,P1,PC,,,,23038662,,,G
111396,,L,2025-H1,SE,HH,P1,PL,Flexible,,,5374141,,,R
111396,,L,2025-H1,SE,HH,P3,PC,,,,32726418,,,G
111396,,L,2025-H1,SE,HH,P3,PL,Flexible,,,331507,,,R
111396,,L,2025-H1,SE,NH,P2,PL,,,,5499578,,,
111396,,L,2025-H1,SE,NH,P4,PL,,,,321663,,,
111396,,L,2025-H1,,OW,O2,PC,,EN,,25670258,,,
111396,,L,2025-H1,,OW,O2,PL,,EN,,25041778,,,
111396,,L,2025-H1,,OW,O2,WD,,EN,,10540787,,,
111355,,L,2025-H1,IM,NH,P4,PL,,,,26359932,,,
111355,,L,2025-H1,IM,NH,P4,WD,,,,42285907,,,
111355,,L,2025-H1,IM,RU,P5,WD,,,,8595375,,,
111355,,L,2025-H1,PF,HH,P1,GL,,,,22224083,,,R
111355,,L,2025-H1,SO,HH,P1,FC,,,,39723931,,,R
111355,,L,2025-H1,SO,HH,P1,GL,,,,46384571,,,R
111355,,L,2025-H1,SO,HH,P1,PC,,,,38248384,,,R
111355,,L,2025-H1,SO,HH,P1,PL,Flexible,,,28377306,,,R
111355,,L,2025-H1,SO,NH,P1,AL,,,,37396133,,,
111355,,L,2025-H1,SO,NH,P1,PC,,,,24464116,,,
111355,,L,2025-H1,SO,NH,P1,PL,,,,12386851,,,
111355,,L,2025-H1,SO,NH,P2,PC,,,,35851975,,,
111355,,L,2025-H1,SO,NH,P4,PL,,,,21717704,,,
111355,,L,2025-H1,SO,NH,P4,WD,,,,30188166,,,
111355,,L,2025-H1,SO,RU,P5,WD,,,,10906751,,,
111355,,L,2025-H1,,OW,O2,PC,,EN,,4884543,,,
111355,,L,2025-H1,,OW,O2,PL,,EN,,7053445,,,
107369,114113,L,2025-H1,IM,NH,P2,PC,,,,21131820,,,
107369,114113,L,2025-H1,IM,NH,P4,PL,,,,4105795,,,
107369,114113,L,2025-H1,IM,NH,P4,ST,,,,42187570,,,
107369,114113,L,2025-H1,IM,NH,P4,WD,,,,7992129,,,
107369,114113,L,2025-H1,IM,RU,P5,WD,,,,29463378,,,
107369,114113,L,2025-H1,PF,NH,P2,PC,,,,31048455,,,
107369,114113,L,2025-H1,PF,NH,P4,AL,,,,20426000,,,
107369,114113,L,2025-H1,PF,NH,P4,PL,,,,13851183,,,
107369,114113,L,2025-H1,PF,NH,P4,WD,,,,4255662,,,
107369,114113,L,2025-H1,PF,RU,P5,WD,,,,29122843,,,
111489,,L,2025-H1,IM,NH,P1,AL,,,,8680794,,,
111489,,L,2025-H1,IM,NH,P1,PC,,,,11981906,,,
111489,,L,2025-H1,IM,NH,P1,PL,,,,24028095,,,
111489,,L,2025-H1,IM,NH,P1,WD,,,,45988049,,,
111489,,L,2025-H1,IM,NH,P4,PC,,,,19049421,,,
111489,,L,2025-H1,IM,NH,P4,PL,,,,37286973,,,
111489,,L,2025-H1,IM,NH,P4,WD,,,,6657154,,,
111489,,L,2025-H1,IM,RU,P1,WD,,,,17242452,,,
111489,,L,2025-H1,IM,RU,P5,WD,,,,41649261,,,
111489,,L,2025-H1,SO,NH,P1,AL,,,,6419429,,,
111489,,L,2025-H1,SO,NH,P1,PC,,,,27215599,,,
111489,,L,2025-H1,SO,NH,P1,PL,,,,14081224,,,
111421,,L,2025-H1,SO,HH,P1,PC,,,,47709130,,,
111421,,L,2025-H1,SO,HH,P1,PL,Flexible,,,15571679,,,
115570,,L,2025-H1,PF,HH,P1,PC,,,,43527875,,,
115570,,L,2025-H1,PF,HH,P1,PL,Flexible,,,12740428,,,
115570,,L,2025-H1,PF,HH,P1,PL,Rigid,,,26045912,,,
115570,,L,2025-H1,PF,NH,P2,PC,,,,40672202,,,
115570,,L,2025-H1,PF,NH,P2,PL,,,,3305320,,,
115570,,L,2025-H1,PF,NH,P4,PL,,,,33974942,,,
115570,,L,2025-H1,SO,HH,P1,OT,Rubber,,,35861113,,,
115570,,L,2025-H1,SO,HH,P1,PC,,,,4654757,,,
115570,,L,2025-H1,SO,HH,P1,PL,Flexible,,,36962421,,,
115570,,L,2025-H1,SO,HH,P1,PL,Rigid,,,30715841,,,
115570,,L,2025-H1,SO,HH,P3,PC,,,,46361290,,,
115570,,L,2025-H1,SO,NH,P1,OT,Rubber,,,35253576,,,
115570,,L,2025-H1,SO,NH,P1,PC,,,,34960583,,,
115570,,L,2025-H1,SO,NH,P1,PL,,,,42174247,,,
115570,,L,2025-H1,SO,NH,P2,PC,,,,45916787,,,
115570,,L,2025-H1,SO,NH,P2,PL,,,,26398098,,,
107295,114381,L,2025-H1,PF,NH,P1,PC,,,,40771546,,,
107295,114381,L,2025-H1,PF,NH,P4,PC,,,,18682001,,,
111316,,L,2025-H1,HL,NH,P1,PL,,,,45580841,,,
111316,,L,2025-H1,HL,RU,P1,PL,,,,42753670,,,
111316,,L,2025-H1,PF,NH,P2,PC,,,,36557610,,,
111316,,L,2025-H1,SE,NH,P1,PL,,,,17868705,,,
111316,,L,2025-H1,,OW,O2,ST,,EN,,21015274,,,
111316,,L,2025-H1,,OW,O2,PC,,EN,,49365698,,,
111316,,L,2025-H1,,OW,O2,PL,,EN,,28026451,,,
111276,,L,2025-H1,PF,NH,P4,PC,,,,19832998,,,
111276,,L,2025-H1,PF,NH,P4,PL,,,,23672691,,,
111276,,L,2025-H1,PF,NH,P4,WD,,,,44317156,,,
111276,,L,2025-H1,PF,RU,P5,WD,,,,10487318,,,
111276,,L,2025-H1,SO,HH,P1,PC,,,,4824520,,,G
111276,,L,2025-H1,SO,HH,P1,PL,Flexible,,,4712808,,,R
111276,,L,2025-H1,SO,HH,P1,PL,Rigid,,,4099449,,,R
111276,,L,2025-H1,SO,HH,P1,WD,,,,13834511,,,R
111276,,L,2025-H1,SO,HH,P3,PC,,,,24605765,,,R
111276,,L,2025-H1,,OW,O2,PC,,EN,,45453735,,,
111890,,L,2025-H1,IM,NH,P2,PL,,,,43036654,,,
111890,,L,2025-H1,SE,PB,B1,OT,Cork,,,42993177,,,
111890,,L,2025-H1,SO,NH,P4,PC,,,,15423087,,,
111411,,L,2025-H1,IM,NH,P4,PL,,,,20782864,,,
111411,,L,2025-H1,IM,NH,P4,WD,,,,1646332,,,
111411,,L,2025-H1,IM,RU,P5,WD,,,,49900432,,,
111411,,L,2025-H1,SO,HH,P1,PC,,,,8149140,,,
111411,,L,2025-H1,SO,HH,P1,PL,Rigid,,,41025107,,,
111411,,L,2025-H1,SO,NH,P1,AL,,,,21817074,,,
111411,,L,2025-H1,SO,NH,P1,OT,Other Metals,,,23973372,,,
111411,,L,2025-H1,SO,NH,P1,PC,,,,25048383,,,
111411,,L,2025-H1,SO,NH,P1,PL,,,,42402,,,
111411,,L,2025-H1,SO,NH,P2,PC,,,,39329638,,,
111411,,L,2025-H1,SO,NH,P2,PL,,,,28002667,,,
111411,,L,2025-H1,SO,NH,P4,AL,,,,49044916,,,
111411,,L,2025-H1,SO,NH,P4,OT,Other Metals,,,22876145,,,
111411,,L,2025-H1,SO,NH,P4,PC,,,,10107283,,,
111411,,L,2025-H1,SO,NH,P4,PL,,,,1310224,,,
102365,114985,L,2025-H1,IM,NH,P4,PL,,,,7277315,,,
102365,114985,L,2025-H1,IM,NH,P4,WD,,,,39496445,,,
102365,114985,L,2025-H1,IM,RU,P5,WD,,,,34826444,,,
102365,114985,L,2025-H1,SO,NH,P1,PL,,,,29321747,,,
102365,114985,L,2025-H1,SO,NH,P1,ST,,,,32799207,,,
102365,114985,L,2025-H1,SO,NH,P2,PC,,,,35989538,,,
102365,114985,L,2025-H1,,OW,O2,PC,,EN,,7077718,,,
102365,114985,L,2025-H1,,OW,O2,ST,,EN,,29843531,,,
102365,114985,L,2025-H1,,OW,O2,PL,,EN,,25943786,,,
114421,,L,2025-H1,IM,NH,P1,PC,,,,4047419,,,
114421,,L,2025-H1,IM,NH,P1,PL,,,,49236514,,,
114421,,L,2025-H1,PF,NH,P1,PL,,,,36135917,,,
114421,,L,2025-H1,PF,NH,P2,PC,,,,47667389,,,
114421,,L,2025-H1,PF,NH,P4,PL,,,,13135867,,,
114421,,L,2025-H1,SO,HH,P1,AL,,,,8797193,,,
114421,,L,2025-H1,SO,HH,P1,PC,,,,41021298,,,
114421,,L,2025-H1,SO,HH,P1,PL,Flexible,,,44900555,,,
114421,,L,2025-H1,SO,HH,P1,PL,Rigid,,,10066137,,,
114421,,L,2025-H1,SO,NH,P2,PC,,,,3358,,,
114421,,L,2025-H1,SO,PB,B1,PC,,,,27130792,,,
114421,,L,2025-H1,SO,PB,B1,PL,Flexible,,,28499134,,,
114421,,L,2025-H1,SO,PB,B1,PL,Rigid,,,19794811,,,
108143,114397,L,2025-H1,PF,NH,P1,PL,,,,24751087,,,
108143,114397,L,2025-H1,PF,NH,P4,PL,,,,36102144,,,
108143,114397,L,2025-H1,PF,NH,P4,WD,,,,37052629,,,
108143,114398,L,2025-H1,PF,NH,P1,PC,,,,14059019,,,
108143,114398,L,2025-H1,PF,NH,P1,WD,,,,35994269,,,
111255,,L,2025-H1,IM,HDC,,GL,,,,6509525,679515,,
111255,,L,2025-H1,IM,HH,P1,AL,,,,33426542,,,
111255,,L,2025-H1,IM,HH,P1,GL,,,,5570078,,,
111255,,L,2025-H1,IM,HH,P1,OT,Ceramic,,,23105492,,,
111255,,L,2025-H1,IM,HH,P1,OT,Cork,,,27504306,,,
111255,,L,2025-H1,IM,HH,P1,PC,,,,25622233,,,
111255,,L,2025-H1,IM,HH,P1,PL,Flexible,,,4610170,,,
111255,,L,2025-H1,IM,HH,P1,PL,Rigid,,,19721040,,,
111255,,L,2025-H1,IM,HH,P1,WD,,,,21144409,,,
111255,,L,2025-H1,IM,NDC,,GL,,,,12434504,36606,,
111255,,L,2025-H1,IM,NH,P1,AL,,,,27035395,,,
111255,,L,2025-H1,IM,NH,P1,OT,Cork,,,34912717,,,
111255,,L,2025-H1,IM,NH,P1,PC,,,,44801842,,,
111255,,L,2025-H1,IM,NH,P1,PL,,,,23035078,,,
